category,satisfaction_score,Aesthetics,Safety,Vibrancy,Wealth,Depression,Boring
ISS,3.8,4.951817751,3.016193271,3.43895936,5.111499548,5.803385615,5.211736679
ISS,3.2,4.827040434,3.111736119,3.308294415,5.029484034,5.612316847,5.087632418
ISS,3.6,4.82197988,3.159268916,3.481886566,5.094780564,5.762867093,5.048814058
ISS,3.4,4.90243566,3.0123716,3.398669302,5.065941453,5.970237732,4.968451858
ISS,4.0,4.819430947,3.029857099,3.38852495,5.098405123,5.848461032,5.300094128
ISS,3.5,4.696519852,3.000779033,3.65029043,5.21557343,5.529794812,5.338757038
ISS,3.0,4.904128075,3.066622734,3.524744809,5.147760034,5.868579984,5.18418622
ISS,3.7,4.835704088,2.958577394,3.374187648,5.130653739,5.920044303,5.15420413
ISS,4.3,4.825121522,2.970327318,3.780539393,5.156773686,5.741086125,5.313281894
ISS,3.4,4.943150997,3.025031626,3.283850789,5.195486903,5.856942654,5.44295764
ISS,3.2,4.931909084,3.003825366,3.415499151,5.314074159,5.929002762,5.337731123
ISS,3.5,4.876492858,2.983167589,3.161282122,5.163937569,5.895727515,4.998019934
ISS,3.6,4.857350349,3.032999516,3.361392915,5.215883851,5.678370595,5.244882941
ISS,3.4,4.854267001,3.07840091,3.283798695,5.049831867,5.985416055,5.148022413
ISS,3.6,4.978192329,2.932402194,3.329106808,5.235728741,5.717943192,5.186578274
ISS,3.6,4.80275476,2.98595655,3.355661154,5.139897227,5.538691282,5.271624684
ISS,4.1,4.918263316,3.221263826,3.254542768,5.179519176,5.950587749,5.279692054
ISS,4.5,4.888309479,3.081510305,3.480123341,5.126598716,5.908951283,5.189400673
ISS,3.0,4.936967492,3.113417089,3.424485981,5.267335653,6.053022146,5.221870422
ISS,3.5,4.847990036,3.018811226,3.447380364,5.008375406,5.901681066,5.008140802
ISS,3.9,4.86283803,3.09174341,3.389046431,5.148358703,6.003129244,5.169656515
ISS,3.4,4.805086136,3.099679708,3.380111217,5.172691703,5.982564092,5.231737733
ISS,3.5,4.880157232,3.089543581,3.461952567,5.21052587,5.787545204,5.209563375
ISS,3.5,4.943932652,3.214655042,3.180730462,5.259990692,5.909191012,5.031921625
ISS,3.5,4.881178021,3.107515931,3.307599127,5.010331273,5.994521856,5.21065557
ISS,3.7,4.78611064,3.076120257,3.551564753,5.16718936,5.609960079,5.429976344
ISS,3.7,4.870853901,3.088405013,3.326497555,5.140089393,5.901896834,5.228235364
ISS,3.7,4.961007595,3.214100718,3.626218736,5.258539796,5.744407058,5.410983443
ISS,3.5,4.886637211,3.181620717,3.459050775,5.105966806,6.009464383,5.239471912
ISS,3.5,4.892878413,3.037645519,3.092597723,5.104019403,5.848282695,5.118011355
ISS,3.6,4.871255398,2.926035225,3.366921246,5.169790983,5.860721231,5.292016268
ISS,4.0,4.809571385,3.147324085,3.388932467,5.185763001,5.931214333,5.27035284
ISS,3.4,4.796444893,3.074847102,3.454685569,5.112337947,5.792336941,5.382248521
ISS,3.5,4.887381673,3.127067506,3.365276814,5.214489818,5.889092922,5.256319165
ISS,3.6,4.968065381,3.163368285,3.522114396,5.264008045,5.930334568,5.198676348
ISS,3.4,4.881555796,3.082808197,3.412419498,5.236818433,5.83161664,5.21556282
ISS,3.4,4.750531793,3.10967648,3.456545532,5.209814429,5.639318824,5.408042073
ISS,3.5,4.841110349,2.92986083,3.302337885,5.077963233,5.91650331,4.893057466
ISS,3.7,4.767385006,3.129938543,3.203636646,5.058487535,5.700548291,5.016503692
ISS,3.5,4.918060064,3.073577642,3.593465924,5.242402554,5.921571612,5.27991116
ISS,3.6,4.868605256,3.061347663,3.419424951,5.141467571,5.797030687,5.341126084
ISS,3.6,4.915880561,2.980942011,3.316253781,5.368175387,5.771227717,5.486079216
ISS,3.4,4.918815017,3.082953334,3.235081315,5.178788304,5.951064229,5.188281775
ISS,3.6,4.774254322,3.134643376,3.180076897,5.137955308,5.71458149,5.139514685
ISS,3.5,4.930141807,3.146736383,3.504235446,5.181441069,5.828763485,5.230731368
ISS,4.0,4.870283842,3.085447669,3.316730082,5.094300866,5.966031194,5.122697353
ISS,3.6,4.758766294,3.046942294,3.225074351,5.036143661,5.786607862,5.185417891
ISS,4.1,4.780401468,2.947826624,3.336925685,5.059423566,5.684462905,5.185941577
ISS,4.5,4.777845263,3.118555009,3.465610087,5.034612298,5.573305249,5.336042523
ISS,3.6,4.816089272,2.939621985,3.332779229,5.167992473,5.837159276,5.25020349
ISS,3.5,4.818781495,3.094107211,3.391444385,5.235301137,5.788378716,5.150027275
ISS,3.5,4.828152776,3.112544179,3.533409476,5.1194278,5.779001236,5.343876958
ISS,3.6,4.865786552,2.904794991,3.382132947,5.09724617,5.978633046,5.090741515
ISS,3.3,4.849683046,2.970056951,3.293278694,5.208970428,5.795120955,5.229861736
ISS,3.5,4.924590707,3.114254832,3.547065139,5.117535353,6.003450871,5.305230737
ISS,3.8,4.869316578,3.17824614,3.394315481,5.122323513,5.897150755,5.346375346
ISS,4.2,4.921565294,3.051439822,3.699517488,5.209243298,5.768488765,5.294278145
ISS,3.2,4.941842914,3.054565251,3.477731884,5.241385579,5.888310671,5.247908354
ISS,3.8,4.913652778,3.15573591,3.223722637,5.334187031,5.918352723,5.26624167
ISS,3.4,4.838402033,2.976109505,3.527111888,5.112324834,5.884131789,5.189873457
ISS,3.5,4.847354531,3.161032736,3.462243438,5.029493809,5.784684062,5.099231124
ISS,3.5,4.83146131,3.048497081,3.485935032,5.125283718,5.771885991,5.195820451
ISS,3.0,4.948925018,3.098239481,3.325199783,5.221712589,5.888275266,5.205302477
ISS,3.5,4.860827446,3.06727612,3.424323022,5.272478342,5.90897131,5.310266972
ISS,3.8,4.82531929,3.067014873,3.295423329,5.108972907,5.878938794,5.125501037
ISS,3.9,4.93290472,3.051143587,3.393397927,5.143553853,5.864468455,5.294716239
ISS,3.7,4.812900066,3.021613121,3.301108897,5.096179008,5.768188715,5.237398148
ISS,3.5,4.992475629,3.003707349,3.3195889,5.227304578,5.963779211,5.331270576
ISS,3.5,4.839958429,3.070751607,3.534713209,5.090911508,5.965875149,5.15439415
ISS,3.0,4.950539708,3.054264486,3.365206242,5.282341599,6.054975629,5.225666285
ISS,4.1,4.711850047,2.931417882,3.403910398,5.011316776,5.823209524,5.052117109
ISS,3.4,4.84761107,2.881283939,3.256413877,5.108501792,5.901751041,4.992966413
ISS,4.3,4.932176948,3.062542677,3.484079838,5.270815253,5.897342563,5.409376502
ISS,4.4,4.922166348,3.143524468,3.477643967,5.180557251,5.899757504,5.234657407
ISS,4.6,4.917533636,3.10318315,3.349878371,5.243403316,5.904002309,5.302338362
ISS,3.4,4.857691288,3.040268958,3.541050971,4.99581933,5.947634459,5.193175077
ISS,3.5,4.997957349,3.064141154,3.376935422,5.388440371,6.052701116,5.336256623
ISS,3.8,4.933572173,3.128179789,3.324762702,5.191222072,5.964532018,5.307832956
ISS,3.6,4.828831673,3.131738663,3.205450535,5.069525123,5.917828083,5.23654902
ISS,4.1,4.887381673,3.127067506,3.365276814,5.214489818,5.889092922,5.256319165
ISS,3.5,4.933507204,3.095235825,3.382842064,5.269745231,5.837221265,5.350630403
ISS,3.8,4.826623321,2.960088253,3.565110326,5.154556513,5.924280763,5.195520282
ISS,3.5,4.879758,3.225056946,3.405390859,5.129517913,5.771700859,5.308095455
ISS,3.5,4.927277207,3.167785883,3.455267072,5.294417858,5.916397333,5.470078111
ISS,4.4,4.796574593,2.988052368,3.479418337,5.178759456,5.749770284,5.310417056
ISS,4.0,4.900179029,3.012535214,3.137559712,4.996462584,5.884561658,5.005109668
ISS,3.7,4.81773448,3.123132586,3.307486296,5.075896025,5.911286116,5.000037313
ISS,4.0,4.914313316,3.249760687,3.553144097,5.062896371,5.863670945,5.292144537
ISS,4.4,4.768341064,2.901099026,3.290592611,5.014076233,5.769649625,4.9767555
ISS,3.4,4.854929805,3.023715973,3.305739105,5.176271439,5.941296577,5.247086644
ISS,3.5,4.753605485,3.17314893,3.346199036,5.138683796,6.06005621,5.211424351
ISS,4.9,4.837456107,3.046819508,3.545204639,5.113608479,5.791457772,5.155417085
ISS,4.4,4.881961703,3.098243713,3.100313604,5.215493202,5.986060381,5.07932663
ISS,4.9,4.795603514,3.085514605,3.382752299,5.172145724,5.75561142,5.282398343
ISS,3.8,4.698039174,3.26435703,3.407636464,5.120314837,5.544767737,5.221829295
ISS,4.0,4.905179262,3.109556854,3.431438744,5.062387586,5.863162041,5.191364169
ISS,4.2,4.813719988,3.168391764,3.441474855,5.129268169,5.938933134,5.072543859
ISS,3.5,4.768726707,2.954229891,3.335837483,5.169694424,5.820230603,5.216744423
ISS,3.9,4.909260988,3.124474287,3.493157923,5.135444641,5.914270878,5.341052175
ISS,3.7,4.806675792,3.000134289,3.457520664,5.070653677,5.835773587,5.136692762
ISS,4.4,4.794673443,3.007934391,3.44171536,5.161234021,5.725349903,5.071510315
ISS,4.9,4.927801609,3.214925766,3.613367319,5.192824602,5.860265851,5.341622829
ISS,3.8,4.741471648,2.97410655,3.280022502,5.088564515,5.77545321,5.243267775
ISS,3.5,4.930313587,3.115556657,3.360431671,5.207556009,6.068223,5.357985497
ISS,3.5,4.774101973,2.856876969,3.269432604,5.25107801,5.792093039,5.056298733
ISS,3.4,4.752445221,3.230407178,3.635875583,5.262713075,5.677922606,5.38475728
ISS,4.5,4.861155868,3.251341999,3.336910129,5.280787945,5.813962936,5.36466229
ISS,4.5,4.95947361,2.980869174,3.265647709,5.033941627,5.95732677,4.866585732
ISS,4.0,4.882269502,3.06638813,3.538695037,5.274588227,6.013608813,5.324976444
ISS,3.4,4.837375641,3.055177212,3.262373149,5.106374145,5.748164654,5.095384359
ISS,3.8,4.967084169,3.050407887,3.475106835,5.177228332,6.03933537,5.214136124
ISS,3.5,4.788725495,3.023098946,3.594073951,5.176533699,5.922253013,5.310606599
ISS,3.6,4.880288601,3.092618167,3.463958561,5.272687435,6.008003831,5.26095891
ISS,4.7,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
ISS,4.7,4.749966979,3.004825413,3.327599168,5.111093879,5.790332198,5.087641597
ISS,4.0,4.89366138,3.179480374,3.302296221,5.162494063,5.822500348,5.319957972
ISS,4.7,4.813719988,3.168391764,3.441474855,5.129268169,5.938933134,5.072543859
ISS,3.8,4.834558129,3.043363631,3.337981284,5.035540223,5.836118579,5.250180244
ISS,3.3,4.838402033,2.976109505,3.527111888,5.112324834,5.884131789,5.189873457
ISS,3.5,4.849919796,2.979483664,3.453161716,5.117548704,5.72902,5.094103575
ISS,3.3,4.898135424,3.088123202,3.276544571,5.169070125,5.88619113,5.120410204
ISS,3.5,4.839288354,3.067617834,3.6195997,5.154164672,5.921610355,5.236607909
ISS,4.9,4.898920417,3.054156721,3.237427473,5.207714438,6.012320399,5.488476992
ISS,3.2,4.890308857,3.049496531,3.443939626,5.139464259,5.947636962,5.149655223
ISS,4.5,4.844220519,3.064540625,3.465363562,5.161388636,5.588761926,5.093799829
ISS,3.8,4.816399574,3.00755465,3.422591925,5.195338845,5.889111519,5.296422005
ISS,3.5,4.872503638,3.163981616,3.471254945,5.228929996,5.787970781,5.437059999
ISS,4.7,4.657536268,2.89167124,3.536169946,5.029077649,5.286170125,5.473668933
ISS,4.8,4.921565294,3.051439822,3.699517488,5.209243298,5.768488765,5.294278145
ISS,3.6,4.951845169,3.090231001,3.446879625,5.237045884,5.883324623,5.285982132
ISS,3.6,4.926617384,3.153043866,3.679094434,5.370643616,5.982572317,5.472760439
ISS,4.6,4.809005499,3.017250121,3.472274184,5.157331109,5.62127614,5.355932236
ISS,3.9,4.805464864,2.983613312,3.392512977,5.062272429,5.778640866,5.129579663
ISS,3.3,4.859109521,3.033850312,3.415842116,5.141458392,5.860529661,5.236623526
ISS,3.5,4.872228503,3.217960835,3.368922412,5.209497929,5.969438076,5.275094986
ISS,3.5,4.912001133,3.048757076,3.4451527,5.237181783,5.851395607,5.385996222
ISS,4.3,4.953219771,3.123686254,3.384009182,5.211373091,5.754444718,5.194813967
ISS,3.6,5.034046054,3.111109853,3.549351871,5.156726956,5.953325987,5.038596988
ISS,4.0,4.797541738,2.996475995,3.483462691,5.262482166,5.853553653,5.214794636
ISS,3.7,4.855781913,3.21049118,3.558474779,5.033565164,5.934464693,4.989239454
ISS,3.0,4.857008457,3.168729842,3.469434381,5.156457901,5.881291389,5.28603828
ISS,3.8,4.961274505,3.317349553,3.34357959,5.28110528,5.990475893,5.257863402
ISS,3.0,4.896362185,3.106853068,3.520889461,5.227684975,5.851392865,5.220245838
ISS,3.5,4.818001866,3.094023049,3.433479965,5.146458983,5.816288471,5.199530482
ISS,3.5,4.873923182,3.140223861,3.386083424,5.177349567,5.912744641,5.153541207
ISS,2.9,4.817352176,3.084480166,3.476755083,5.170591474,5.923652411,5.234339118
ISS,3.8,4.868809223,3.074117362,3.475301981,5.043036103,5.91264081,5.260614038
ISS,4.7,4.812461734,3.048560321,3.435585737,5.220103383,5.594396353,5.121377707
ISS,3.6,4.821253181,3.113514662,3.286162913,5.060859919,5.857020378,5.059994459
ISS,3.4,4.875092983,3.055689692,3.594222963,5.210510969,5.894084573,5.377481937
ISS,3.7,4.784647703,3.179087162,3.634101808,5.147643805,5.717245102,5.151739955
ISS,4.5,4.933727145,3.084223807,3.289079905,5.094846368,5.901160359,5.154704452
ISS,3.3,4.941760659,3.099001169,3.231691539,5.264346957,5.822600484,5.101405025
ISS,4.6,4.916106701,2.99909389,3.404887319,5.201855898,5.741223693,5.274295688
ISS,3.4,4.819664836,3.057289362,3.263021767,5.034440637,5.836742997,5.020027995
ISS,3.6,4.942074299,2.977891028,3.466792166,5.098941922,5.92454493,5.359370947
ISS,3.7,4.750830412,2.999415278,3.29736197,5.084655285,5.795168996,5.186496615
ISS,3.3,5.021102786,3.108177781,3.496909559,5.219523787,5.892369151,5.257189631
ISS,4.0,4.841976881,3.110493302,3.466103911,5.103516698,5.918460011,5.243003607
ISS,3.5,4.921734452,3.09098953,3.489254117,5.265224934,6.032214761,5.345083356
ISS,3.9,4.821010232,3.12069869,3.331297219,5.167667508,5.81611073,5.278658986
ISS,3.3,4.929219127,2.971647143,3.421652257,5.184324861,5.778906703,5.335548997
ISS,3.5,4.877269268,3.014217257,3.475089729,5.190694094,5.89504981,5.286612272
ISS,3.6,4.803998709,3.086626172,3.29036355,5.093105316,5.736885428,5.160880685
ISS,3.0,4.959781647,3.269112349,3.370529234,5.173042774,6.124303341,5.044799805
ISS,3.2,4.846959114,2.988088071,3.31019932,5.099649429,5.799395084,5.202690601
ISS,3.9,4.866645575,3.146792114,3.26716429,5.249919057,5.891465306,5.296789885
ISS,3.7,4.825731277,2.998815238,3.624845982,5.191901684,5.770732999,5.223814368
ISS,4.1,4.869420648,2.990837574,3.532159507,5.126383305,5.683216214,5.152632952
ISS,4.4,4.710443497,3.079705238,3.348135948,5.195087671,5.750307918,5.09723711
ISS,4.4,4.788796782,3.092531681,3.258062124,5.158780694,5.917394519,5.178230882
ISS,3.4,4.924842477,2.887665272,3.495134413,5.137627482,5.713658333,5.163857341
ISS,3.5,4.834454298,3.061059475,3.498645604,5.089381814,5.769306064,5.300480127
ISS,4.8,4.943676472,3.235515058,3.451977491,5.390259743,5.999555707,5.471932054
ISS,3.4,4.866940379,3.12673372,3.512368381,5.023118496,5.955976486,5.19504714
ISS,3.9,4.818616629,3.086011171,3.259022772,5.143433571,5.850544572,5.122448564
ISS,4.4,4.852160215,2.981404781,3.410378635,5.140476465,5.882187963,5.232652068
ISS,4.9,4.890346169,3.00885129,3.466835797,5.116535783,5.851029754,5.210166931
ISS,3.6,4.904556394,3.185802519,3.537590921,5.173694849,5.986544251,5.295395374
ISS,4.0,4.725998759,2.945226848,3.418718696,5.100940943,5.824704051,5.323323965
ISS,3.6,4.839202762,2.987371922,3.137204885,5.048060179,5.985475659,5.129806519
ISS,3.5,4.945940018,3.081525385,3.380133867,5.20544064,5.867770076,5.245142937
ISS,3.6,4.86847508,2.966429651,3.551621974,5.14684248,5.9482584,5.388427019
ISS,3.5,4.810546637,3.018061697,3.458956003,5.181771398,5.72406137,5.229674697
ISS,3.5,4.950624585,3.059454799,3.362650275,5.303108454,5.970451355,5.263561845
ISS,3.9,4.824230075,3.130700707,3.380814433,5.118011951,5.900068879,5.237087607
ISS,3.9,4.877771378,3.109197021,3.539654076,5.271442056,5.95585084,5.46162951
ISS,4.1,4.910001636,3.171002209,3.352551401,5.145060658,5.887758374,5.22795856
ISS,3.6,4.810574412,2.963042736,3.373659909,5.197966576,5.944036007,5.210908175
ISS,3.7,4.825510263,2.966618657,3.357688963,5.116241455,5.719894052,5.213222504
ISS,3.4,4.930166125,3.084021807,3.260061741,5.102495432,5.780694366,5.212168097
ISS,4.4,4.93290472,3.051143587,3.393397927,5.143553853,5.864468455,5.294716239
ISS,3.8,4.851024628,3.061887085,3.414781988,5.120627999,5.814264655,5.213993788
ISS,4.6,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
ISS,3.4,4.91244185,3.228920162,3.478679419,5.262490988,5.893187761,5.300672174
ISS,3.6,4.957774162,3.125540853,3.136939347,5.231601,5.941533089,5.177021146
ISS,3.6,4.985033274,3.216858804,3.370482087,5.286789417,5.833614469,5.420717716
ISS,3.4,4.78789115,2.910722673,3.343499243,5.17640841,5.692350626,5.18452692
ISS,3.4,4.798889041,3.105893016,3.515817165,5.251116991,5.756128311,5.200277328
ISS,4.3,4.912967682,3.070150614,3.468180835,5.02816093,5.938967943,5.100784063
ISS,3.5,4.853118062,3.018166661,3.555521369,5.251205444,5.703588724,5.411242127
ISS,3.5,4.776492357,2.973813653,3.3847543,5.050480247,5.707437158,5.142508745
ISS,3.4,4.779846072,3.037538826,3.414275944,5.166323423,5.884814262,5.092258573
ISS,4.0,4.870066166,2.890276074,3.232984424,5.233045816,5.878278613,5.215705276
ISS,3.5,4.871922731,3.052871764,3.221852243,5.098912001,5.835304856,5.147866368
ISS,3.9,4.843976259,2.91750741,3.468861341,5.086987019,5.861944437,5.365782261
ISS,3.0,4.786957979,3.042701364,3.307339191,5.066471696,5.976860762,4.8553195
ISS,3.4,4.900087476,2.954536557,3.445676744,5.177399516,5.897940636,5.098209381
ISS,3.6,4.907271385,3.168687582,3.686831176,5.127716541,5.732679844,5.290843964
ISS,4.3,4.898176074,2.923912406,3.430680394,5.234347701,5.940039158,5.390305877
ISS,3.9,4.945096493,3.21096921,3.539559424,5.126517415,5.811107635,5.261560321
ISS,3.6,4.838898301,3.046330273,3.373541892,5.238148332,5.805312276,5.284858584
ISS,3.8,4.822164059,3.082415521,3.477334023,5.170852423,5.966358185,5.199011803
ISS,3.8,4.929451823,3.163866997,3.566107213,5.107336164,5.972279668,5.179870605
ISS,3.5,4.871262074,3.067101657,3.462514162,5.114759207,5.863915086,5.205032229
ISS,3.5,4.720968008,3.073395014,3.095336795,5.020357847,5.916440845,5.029739857
ISS,4.6,4.898176074,2.923912406,3.430680394,5.234347701,5.940039158,5.390305877
ISS,3.5,4.874057412,3.224614918,3.439910352,5.084003806,5.885293484,5.090122461
ISS,3.4,4.829971433,3.107944071,3.429135203,5.019854546,5.786867142,5.242094398
ISS,3.7,4.760766864,2.986495495,3.341813207,4.913942814,5.76230824,4.95192337
ISS,3.6,4.841994166,3.052923381,3.36462301,5.122541547,5.76832521,5.134342194
ISS,3.3,4.919368267,3.047147989,3.30935812,5.206681252,5.902757525,5.239998221
ISS,3.7,4.79375267,3.141386211,3.358557224,5.035840034,5.708081841,5.212016106
ISS,3.6,4.783593893,2.925590813,3.610714495,5.086115837,5.72112608,5.319838643
ISS,4.2,4.901983023,3.254855931,3.475174665,5.284681201,5.887793303,5.401978731
ISS,3.5,4.849300981,2.918879926,3.320073307,5.113854408,5.999653578,5.181892037
ISS,3.6,4.913830876,3.162682116,3.270589948,5.225753903,5.947474003,5.401685476
ISS,3.5,4.797846079,3.147718608,3.321559131,5.232699037,5.791924596,5.293261528
ISS,3.6,4.803696632,3.178203166,3.39046669,5.052841425,5.796820998,5.200350285
ISS,4.0,4.7972399,2.920107424,3.38118726,4.994878054,5.875789046,5.022090316
ISS,3.6,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
ISS,3.0,4.870640635,3.107879519,3.364691854,5.106866837,6.023706675,5.210038662
ISS,3.5,4.886217952,3.097744107,3.558753252,5.394154429,5.836403728,5.271322489
ISS,3.6,4.932176948,3.062542677,3.484079838,5.270815253,5.897342563,5.409376502
ISS,4.8,4.878333449,3.076853216,3.462293923,5.27247262,6.017267108,5.376290798
ISS,3.5,4.846942663,3.076378286,3.405983686,5.045818448,5.807237148,4.900010943
ISS,3.5,4.927021861,3.120175481,3.32863915,5.210179925,5.956037283,5.124864817
ISS,3.6,4.914575696,3.094314158,3.573420465,5.145792842,5.824210286,5.274828434
ISS,3.5,4.75046432,2.937150121,3.383130074,4.992457271,5.821975708,5.001050472
ISS,3.8,4.888139844,2.980132282,3.490309536,5.15342629,5.783537388,5.183531642
ISS,3.5,4.862098932,3.050824106,3.174183369,5.066009402,5.912422061,5.174497247
ISS,4.1,4.91888988,3.03503722,3.264933825,5.109286547,5.730445027,5.1092031
ISS,3.8,4.677186847,3.041001916,3.278171301,5.073850751,5.705341935,5.078392148
ISS,4.7,4.840764523,2.999412656,3.484858811,5.096194744,5.913201928,5.126563907
ISS,3.8,4.838567257,3.174130797,3.653135598,5.152933836,5.768369317,5.217136264
ISS,4.1,4.883216858,2.927314699,3.420989633,5.189465761,5.913606167,5.079770923
ISS,3.6,5.042971253,3.190023065,3.224747002,5.377564549,6.036208272,5.441090107
ISS,3.7,4.84281683,2.924905956,3.445004404,5.09766078,5.928998113,5.276466131
ISS,3.5,4.838924766,2.929938197,3.379942656,5.11325407,5.835551023,4.996042371
ISS,3.7,4.825126886,3.058496296,3.426295936,5.046123743,5.905908704,5.106504202
ISS,4.8,4.832796931,3.004588842,3.56522274,5.177530169,5.791135073,5.402671814
