segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S001367,CAT,2,3.4,3.056334913,4.91019845,3.381058455,5.235453248,5.938682079,5.244238138,Wealth,Wealth,-0.08530877422520777,1,3.542857142857143,"MultiLineString ((825826.6304092959035188 3381021.40827958518639207, 825831.80698176333680749 3381022.17482304060831666, 825836.96024762466549873 3381022.44108792953193188, 826032.77949503273703158 3381032.68273901427164674, 826084.20994505845010281 3381037.45262110885232687, 826203.12162854080088437 3381052.72800762625411153, 826195.66124365595169365 3381094.54357829131186008, 826210.90138139482587576 3381097.20133044803515077, 826203.85306052328087389 3381147.02222489938139915, 826315.93906324962154031 3381174.73752510594204068, 826329.70532946498133242 3381181.64715462969616055, 826376.71221814677119255 3381187.42847379762679338, 826409.53051265212707222 3381193.29233188182115555))",826132.6784062324,3381085.9963874235
S002089,CAT,2,4.5,3.099298656,4.946683407,3.372300625,4.974302888,5.87993896,5.103912354,Aesthetics,,0.06106582211537546,0,3.542857142857143,"MultiLineString ((820654.73940615740139037 3377059.00706563843414187, 820655.16413050470873713 3377033.62165981344878674, 820538.35896160639822483 3377029.83118517510592937, 820537.68174292973708361 3377054.9871702566742897))",820596.7565358325,3377035.5443802117
S000526,CAT,2,3.8,3.091286898,4.896783233,3.325237095,5.241736412,5.965228796,5.248473525,Wealth,Aesthetics,-0.035413745684214876,0,3.542857142857143,"MultiLineString ((815316.66883282084017992 3388999.56787639297544956, 815424.64962354698218405 3389017.08924488164484501))",815370.6592281839,3389008.3285606373
S001005,CAT,6,4.266666666666666,3.1535493333333338,4.918580015333333,3.4615410963333333,5.291531880666667,5.930167834,5.236654162333334,Depression,,0.066420054384819,0,3.542857142857143,"MultiLineString ((817848.13437077344860882 3387801.48358191456645727, 817856.89861470367759466 3387813.04198211850598454, 817967.22294811112806201 3387977.27147292532026768, 818073.50725738238543272 3388138.66375469462946057, 818208.20173916220664978 3388343.17731707310304046, 818283.65871490631252527 3388457.75154695473611355))",818066.8172184175,3388128.988925877
S001420,CAT,2,3.9,3.050687134,4.876358628,3.454618454,5.082219839,5.843487024,5.198850751,Vibrancy,,0.00969964426854405,0,3.542857142857143,"MultiLineString ((817097.75622037029825151 3391977.01137395622208714, 817223.85146800056099892 3391849.43890904262661934, 817262.9944137439597398 3391811.25158370612189174, 817353.53569423942826688 3391718.76532257767394185, 817415.83903027442283928 3391657.68331868993118405, 817460.49214456742629409 3391612.39924710337072611, 817484.56375730689615011 3391590.16387788113206625))",817290.5636997232,3391782.973599797
S001492,CAT,2,3.9,2.9686324,4.907196045,3.355365932,5.196799994,5.720858932,5.269263506,Depression,Aesthetics,-0.013384855708167432,0,3.542857142857143,"MultiLineString ((815062.3541251327842474 3387351.29460489377379417, 815095.92963583511300385 3387330.94055917067453265, 815110.15972527815029025 3387325.14005629764869809, 815113.5413022784050554 3387323.79582628514617682, 815147.68488411558791995 3387310.30725060123950243, 815180.17780199251137674 3387292.17518313275650144, 815188.84789591375738382 3387287.33351975167170167, 815203.25866700778715312 3387279.29621911514550447, 815249.54348152386955917 3387251.96556785423308611, 815255.30000662314705551 3387248.55947976326569915, 815299.90645605640020221 3387224.44348862627521157, 815311.85119679057970643 3387217.97699483018368483, 815366.39252098300494254 3387188.47933891462162137, 815371.03188615967519581 3387189.78048961935564876, 815408.19171098596416414 3387170.71977385459467769))",815235.3036732926,3387260.257842941
S000167,CAT,4,4.1,3.0645795465,4.8623901605,3.3748364745000003,5.1275739075,5.7115464209999995,5.1692625285,Boring,,0.0033645316937559004,0,3.542857142857143,"MultiLineString ((822559.64717639505397528 3382229.18963783467188478, 822512.96954553376417607 3382209.31403038697317243, 822431.43291417602449656 3382177.65336969494819641, 822410.50332564918790013 3382170.86821942217648029, 822232.10240501491352916 3382151.9952441812492907))",822398.7455100941,3382179.156063802
S001225,CAT,2,4.0,3.077359498,4.891929269,3.636268854,5.024492264,5.891896129,5.284226656,Depression,,0.00716896840113902,0,3.542857142857143,"MultiLineString ((816783.12102675973437726 3391023.15737066464498639, 816787.20356167387217283 3391026.03023855714127421, 816790.15676388517022133 3391029.10310793947428465, 816872.00605509523302317 3391199.26947272615507245, 816925.89236801653169096 3391313.03463340923190117, 816971.25029526546131819 3391410.53147857543081045, 816974.75923151709139347 3391415.59656778257340193, 816980.28500460553914309 3391419.98845034558326006, 816986.87136156437918544 3391423.90081594046205282, 816996.79988047806546092 3391427.77834080718457699, 817004.86915145628154278 3391430.23582315631210804))",816888.3257308925,3391232.9608350648
S000744,CAT,2,4.5,3.161371708,4.913973927,3.569055915,5.199502349,5.786446214,5.432914257,Boring,,0.09103427110827302,0,3.542857142857143,"MultiLineString ((816577.53143803076818585 3385234.233670714776963, 816543.17582542344462126 3385230.74007538100704551, 816539.65409642865415663 3385230.281661048065871, 816432.49055478675290942 3385211.75609473930671811, 816300.81429855595342815 3385203.29189741052687168))",816439.4574799839,3385216.1732458496
S001072,CAT,2,3.7,3.076037705,4.844797134,3.637561083,5.111999035,5.682600141,5.326714396,Wealth,Wealth,-0.015770876067949118,0,3.542857142857143,"MultiLineString ((818583.13721075549256057 3383257.05024151597172022, 818411.87208084505982697 3383350.50773865729570389, 818357.2564352173358202 3383372.76436791196465492, 818336.25182206556200981 3383376.38598656235262752))",818461.6508310479,3383321.6484960006
S001719,CAT,4,3.8,3.0647012589999996,4.92525208,3.3943889735,5.238379955,5.9174025655,5.2469457985000005,Aesthetics,,0.0004902908329087324,0,3.542857142857143,"MultiLineString ((812214.96329147589858621 3387573.99853013874962926, 812216.15731261670589447 3387570.56993293529376388, 812216.97454759839456528 3387566.88626647181808949, 812217.16602427698671818 3387565.58203375758603215, 812226.86860244115814567 3387498.77576422598212957, 812239.73656946292612702 3387389.62667300365865231, 812248.11658966052345932 3387331.02928889077156782, 812250.70508635952137411 3387312.93387043476104736, 812270.98561359324958175 3387163.03007023967802525, 812272.58683151379227638 3387150.84443494118750095, 812272.64119313820265234 3387150.29109380766749382, 812283.64460814534686506 3387025.27086636191233993, 812288.97052540094591677 3386977.96240355400368571, 812298.224733283277601 3386895.80333337932825089, 812303.10683354525826871 3386861.18007149500772357, 812315.09022413427010179 3386776.31393233733251691, 812326.97052176203578711 3386676.42689569341018796, 812329.87518005399033427 3386652.05809473525732756, 812331.29887301742564887 3386639.36791283963248134, 812336.11818492587190121 3386614.22209749324247241, 812346.92818885343149304 3386558.95836075628176332, 812350.54973689350299537 3386538.36214145738631487, 812350.82557271094992757 3386536.7939241100102663, 812364.64501512527931482 3386458.19679201673716307, 812355.53352700383402407 3386348.54498087661340833, 812351.8263816146645695 3386281.81689315987750888, 812349.8560364383738488 3386251.32436655554920435, 812341.71420426131226122 3386178.18555071856826544, 812336.25049252505414188 3386150.91076264390721917, 812334.25509045959915966 3386142.52822646033018827))",812301.140631375,3386858.3075080784
S000511,CAT,4,4.25,3.218133986,4.932461619,3.3287355005,5.2378289105,5.988623201999999,5.087889731000001,Boring,,0.03960279139036323,0,3.542857142857143,"MultiLineString ((815802.8661737599177286 3388998.83155476860702038, 815848.84748096321709454 3389062.68355063674971461, 815900.15210820571519434 3389133.94007270084694028, 815980.31961205811239779 3389253.45181449223309755, 815977.26170926447957754 3389257.85781297134235501))",815894.1091011306,3389127.6218377547
S000484,CAT,2,4.5,3.007644832,4.874418974,3.555220306,5.152255177,5.94188714,5.413538098,Boring,,0.06330363145747514,0,3.542857142857143,"MultiLineString ((815031.57614671555347741 3387786.01925258105620742, 814914.64982755307573825 3387893.89506780588999391, 814906.2741157088894397 3387901.1764307664707303, 814878.85116262990050018 3387925.00715344119817019, 814792.68112979852594435 3387999.89329184358939528, 814710.85778033395763487 3388070.99953093100339174, 814632.95696513052098453 3388138.70193935791030526, 814603.05227138753980398 3388164.69194408319890499, 814468.13895382499322295 3388287.67604699218645692, 814457.61857531545683742 3388297.05967853590846062))",814744.743411843,3388041.6943868482
S001046,CAT,2,4.3,2.93641901,4.845769644,3.431334078,5.147270799,5.700875282,5.198454022,Depression,,0.028704784853071645,0,3.542857142857143,"MultiLineString ((816268.38501893985085189 3396090.26764738699421287, 816481.49954084632918239 3396193.66435848595574498, 816617.78446414810605347 3396250.94605551194399595, 816784.50084994849748909 3396323.47875867784023285, 816795.90341161098331213 3396327.97725837025791407, 816807.87507848325185478 3396332.70347225433215499, 816850.06980537949129939 3396349.36495241289958358, 816864.39379852532874793 3396355.02634719619527459, 816896.49129302380606532 3396368.4822515263222158, 816923.48874504026025534 3396379.80088684428483248, 817145.64669198216870427 3396472.95537586370483041))",816704.9052688279,3396286.3070747782
S000372,CAT,2,4.7,3.15220505,4.887007236,3.375541091,5.193482399,5.839935184,5.2932868,Safety,,0.12440599112081747,0,3.542857142857143,"MultiLineString ((827577.42433317634277046 3384083.23901719832792878, 827572.30398741329554468 3384033.12697084853425622, 827570.96340235183015466 3383983.85106426011770964, 827565.59145177574828267 3383920.79815902840346098, 827562.28464934229850769 3383877.10232342965900898, 827562.90809885237831622 3383839.42049536248669028, 827564.73526052513625473 3383813.06547104241326451, 827583.65778941009193659 3383752.13676593825221062, 827586.51670055370777845 3383734.53878659103065729, 827584.55524984910152853 3383720.3137674848549068, 827577.88916361297015101 3383702.16055487422272563, 827550.47549909027293324 3383631.11249093571677804, 827540.14199985330924392 3383606.18724366277456284, 827530.25855449633672833 3383590.19020624272525311, 827520.53486547828651965 3383579.38232090882956982, 827491.2099982388317585 3383560.27607334451749921, 827450.78466231073252857 3383535.51576256239786744, 827403.00270507927052677 3383499.83099327515810728, 827377.83051498024724424 3383482.88242436945438385))",827537.127814092,3383752.6447566883
S000448,CAT,2,3.5,3.03727448,4.8590554,3.416670799,5.051768661,5.837381363,5.132712483,Boring,Boring,-0.06668009649960618,1,3.542857142857143,"MultiLineString ((813572.15838457457721233 3386523.17850100481882691, 813668.71342775993980467 3386545.74186466122046113, 813682.92729645315557718 3386548.0974135585129261, 813713.83103508804924786 3386553.21354676131159067, 813742.18095626356080174 3386553.00528969708830118, 813770.1008571230340749 3386550.742204365786165))",813670.5747365764,3386542.923849652
S000433,CAT,4,3.5999999999999996,3.1703844365,4.8118029835,3.3727463484999998,5.232609391,6.07620281,5.384175956,Boring,Boring,-0.044085902129189045,0,3.542857142857143,"MultiLineString ((814962.34665888641029596 3387575.94897368689998984, 814942.36788176035042852 3387518.44458801625296474, 814931.86940375319682062 3387478.99927888065576553, 814927.23593576462008059 3387462.69121632305905223, 814925.84237073105759919 3387457.78864304441958666, 814923.62999191950075328 3387450.00955938594415784, 814916.45403588796034455 3387424.72506547952070832, 814915.15682399668730795 3387421.45705398451536894, 814897.57095483003649861 3387377.37601062841713428, 814892.24642664613202214 3387364.01152648497372866, 814891.01115818647667766 3387360.92301676562055945, 814881.20116237923502922 3387337.69287180528044701, 814880.05149973265361041 3387334.96194119891151786, 814873.56555903912521899 3387319.59891748940572143, 814867.27765897638164461 3387304.68560233805328608, 814864.50145745719783008 3387298.1222337787039578, 814859.73880048631690443 3387282.94267504522576928, 814851.97925183526240289 3387258.22950296103954315, 814843.00798250501975417 3387229.61814596271142364, 814839.53684989595785737 3387218.56113961478695273, 814830.56452909484505653 3387189.98311322601512074, 814827.26080109365284443 3387176.81080833543092012, 814823.4835128856357187 3387161.75995310395956039, 814823.36883300135377795 3387147.91482907021418214, 814820.80660382460337132 3387111.95357960183173418, 814815.14024527324363589 3387062.55943085020408034))",814879.122929151,3387321.312266613
S001274,CAT,6,3.6666666666666665,2.989777744,4.869159420333333,3.4604429010000004,5.119847417,5.743668635666666,5.245516538666667,Depression,Safety,-0.022171543054499407,0,3.542857142857143,"MultiLineString ((823439.99425760935992002 3393371.84225173341110349, 823305.6991328401491046 3393552.81021687900647521, 823172.65645711112301797 3393731.85212095035240054, 823169.02514851710293442 3393736.4168074494227767, 823029.54269580380059779 3393912.03622809750959277, 822985.07811640482395887 3393968.01734878402203321))",823214.8763380933,3393671.7268236
S001325,CAT,8,4.125,3.1110565512500004,4.836246162749999,3.4337881059999997,5.11582770925,5.8393615185000005,5.157736599500001,Aesthetics,,0.03583229543675959,0,3.542857142857143,"MultiLineString ((825635.6238651032326743 3392590.12325316667556763, 825623.20720685098785907 3392589.57025728980079293, 825478.61442827363498509 3392588.35270391963422298, 825469.22078745113685727 3392587.52493298612535, 825406.40945044765248895 3392586.62619010172784328, 825287.76485647330991924 3392584.57440080773085356, 825158.78509348561055958 3392582.35627173399552703, 825039.9143012510612607 3392576.99208061024546623, 825027.23140281869564205 3392575.72129874024540186, 824868.27597849327139556 3392570.38176411204040051, 824613.01166057377122343 3392562.25272635091096163, 824477.07642134348861873 3392560.21052659768611193, 824224.19638730399310589 3392547.53324175672605634, 824196.65481561608612537 3392546.14914157800376415, 824186.83584414888173342 3392546.37534765200689435, 824153.41021819459274411 3392546.22414605226367712, 824109.52073683892376721 3392546.0357190202921629, 824086.41149149113334715 3392539.33462843997403979, 824062.65161938592791557 3392530.00520136719569564, 823965.40426849876530468 3392471.59582329960539937, 823962.61873622238636017 3392469.72468213085085154, 823864.01050416752696037 3392412.79631457012146711, 823705.64064596849493682 3392322.14576307497918606, 823348.95636667206417769 3392118.01744468230754137, 823340.84818733565043658 3392113.3780326759442687, 823241.78232418769039214 3392056.78651811834424734, 822941.74770073033869267 3391888.89786918461322784, 822724.80405390565283597 3391767.51204601768404245, 822510.18841565446928144 3391647.43299455102533102, 822256.72330144653096795 3391445.08165348460897803, 822193.22200496192090213 3391398.07926586968824267, 822033.04227673425339162 3391277.4631561366841197, 821979.44203040166758001 3391238.69541821163147688, 821945.80050326371565461 3391209.99336874391883612))",823705.7595118257,3392157.3846021155
